,Date,Entry ID,Temperature,Humidity,Light Level,Atmospheric Pressure,Energy Consumed,Energy Generated,Battery State,Max Battery
1199,2017-03-18 06:49:09 UTC,1200,10.8,74.68,10.76,1010.13,0.16,0.001545,92.11,99.91
1200,2017-03-18 06:50:02 UTC,1201,10.8,74.68,10.75,1010.16,0.16,0.00013,91.95,99.91
1201,2017-03-18 07:00:07 UTC,1202,10.85,74.59,10.8,1010.12,0.15,0.00153,91.8,99.91
1202,2017-03-18 07:09:53 UTC,1203,10.89,74.59,544.32,1010.29,0.16,0.074493,91.72,99.91
1203,2017-03-18 07:20:45 UTC,1204,11.11,74.49,11.09,1010.36,0.15,0.001622,91.57,99.91
1204,2017-03-18 07:20:49 UTC,1205,11.11,74.49,897.92,1010.36,0.15,0.000848,91.42,99.91
1205,2017-03-18 07:30:44 UTC,1206,11.33,74.72,11.27,1010.45,0.16,0.001489,91.26,99.91
1206,2017-03-18 07:40:55 UTC,1207,11.87,74.28,11.83,1010.6,0.15,0.001583,91.11,99.91
1207,2017-03-18 08:02:11 UTC,1208,11.77,74.76,2438.39,1010.58,0.16,0.712187,91.66,99.9
1208,2017-03-18 08:32:21 UTC,1209,12.39,74.8,12.35,1011.04,0.16,0.005247,91.51,99.9
1209,2017-03-18 09:34:58 UTC,1210,14.91,73.36,6876.16,1011.12,0.15,5.617196,96.98,99.9
1210,2017-03-18 09:44:57 UTC,1211,15.49,73.2,15.51,1011.31,0.16,0.002021,96.82,99.9
1211,2017-03-18 10:05:56 UTC,1212,16.97,71.39,16.78,1011.21,0.15,0.004586,96.67,99.9
1212,2017-03-18 10:36:51 UTC,1213,18.4,70.35,6917.12,1011.34,0.16,2.845886,99.36,99.9
1213,2017-03-18 11:18:03 UTC,1214,18.89,67.79,18.73,1011.69,0.16,0.010083,99.21,99.9
1214,2017-03-18 11:38:59 UTC,1215,17.15,69.48,17.07,1011.45,0.16,0.004609,99.05,99.9
1215,2017-03-18 11:58:57 UTC,1216,19.23,67.35,11453.44,1012.13,0.16,3.179674,99.9,99.9
1216,2017-03-18 12:09:53 UTC,1217,19.33,66.99,7741.44,1011.59,0.15,1.096318,99.9,99.9
1217,2017-03-18 12:19:50 UTC,1218,19.15,66.77,19.05,1011.51,0.15,0.002586,99.85,99.9
1218,2017-03-18 12:29:51 UTC,1219,18.07,67.85,4672.0,1011.27,0.15,0.650795,99.9,99.9
1219,2017-03-18 12:40:48 UTC,1220,17.38,67.98,17.22,1011.29,0.15,0.002428,99.85,99.9
1220,2017-03-18 12:50:41 UTC,1221,17.56,67.5,5847.04,1011.68,0.15,0.791812,99.9,99.9
1221,2017-03-18 13:11:20 UTC,1222,17.75,67.15,17.61,1011.85,0.16,0.004878,99.84,99.9
1222,2017-03-18 13:22:02 UTC,1223,16.57,68.29,4131.84,1011.76,0.15,0.574359,99.9,99.9
1223,2017-03-18 13:42:16 UTC,1224,16.75,68.23,16.66,1011.72,0.15,0.004604,99.85,99.9
1224,2017-03-18 13:42:20 UTC,1225,16.75,68.23,4459.52,1011.72,0.15,0.004185,99.71,99.9
1225,2017-03-18 13:52:30 UTC,1226,16.37,68.68,16.32,1011.65,0.14,0.002211,99.57,99.9
1226,2017-03-18 14:03:00 UTC,1227,16.38,68.39,16.32,1011.55,0.15,0.002229,99.42,99.9
1227,2017-03-18 14:13:38 UTC,1228,16.23,68.68,3950.08,1011.75,0.15,0.555541,99.83,99.9
1228,2017-03-18 14:23:31 UTC,1229,16.97,68.13,16.84,1011.53,0.15,0.00229,99.68,99.9
1229,2017-03-18 14:44:22 UTC,1230,17.29,67.21,17.22,1011.71,0.15,0.004919,99.54,99.9
1230,2017-03-18 14:54:50 UTC,1231,20.18,62.73,22026.24,1013.14,0.15,3.226205,99.9,99.9
1231,2017-03-18 15:15:31 UTC,1232,17.59,66.93,17.52,1011.1,0.15,0.004649,99.85,99.9
1232,2017-03-18 15:25:52 UTC,1233,16.96,67.37,4897.27,1011.53,0.15,0.712337,99.9,99.9
1233,2017-03-18 15:56:29 UTC,1234,16.88,67.37,6318.08,1011.74,0.16,2.708528,99.9,99.9
1234,2017-03-18 16:06:42 UTC,1235,16.73,67.66,16.71,1011.35,0.14,0.002252,99.86,99.9
1235,2017-03-18 16:27:46 UTC,1236,16.3,68.01,16.29,1011.24,0.15,0.004851,99.72,99.9
1236,2017-03-18 16:37:41 UTC,1237,15.84,68.55,15.81,1011.52,0.15,0.00221,99.57,99.9
1237,2017-03-18 16:59:00 UTC,1238,15.98,68.45,15.95,1011.28,0.15,0.004505,99.42,99.9
1238,2017-03-18 17:09:40 UTC,1239,15.24,69.34,15.27,1011.26,0.14,0.002226,99.29,99.9
1239,2017-03-18 17:29:15 UTC,1240,14.48,70.36,14.48,1011.38,0.16,0.003734,99.13,99.9
1240,2017-03-18 17:39:59 UTC,1241,14.29,70.52,14.27,1011.3,0.15,0.002118,98.98,99.9
1241,2017-03-18 18:00:24 UTC,1242,13.89,71.28,172.48,1011.23,0.15,0.049768,98.88,99.9
1242,2017-03-18 18:31:25 UTC,1243,13.77,71.91,1.92,1012.12,0.16,0.000844,98.72,99.9
1243,2017-03-18 18:41:48 UTC,1244,13.78,72.2,0.64,1011.9,0.15,9.2e-05,98.57,99.9
1244,2017-03-18 19:02:19 UTC,1245,13.62,72.2,13.6,1011.59,0.15,0.003749,98.43,99.9
1245,2017-03-18 19:12:40 UTC,1246,13.7,72.49,0.4,1012.13,0.15,5.6e-05,98.28,99.9
1246,2017-03-18 19:22:50 UTC,1247,13.62,72.68,0.32,1012.46,0.15,4.5e-05,98.13,99.9
1247,2017-03-18 19:33:28 UTC,1248,13.51,72.86,0.32,1012.79,0.16,4.7e-05,97.97,99.9
1248,2017-03-18 20:05:07 UTC,1249,13.2,73.4,13.17,1012.54,0.16,0.005435,97.81,99.9
1249,2017-03-18 20:15:06 UTC,1250,13.18,73.59,13.14,1012.75,0.15,0.001821,97.66,99.9
1250,2017-03-18 20:45:25 UTC,1251,13.03,73.88,0.24,1012.69,0.15,9.7e-05,97.51,99.9
1251,2017-03-18 21:06:33 UTC,1252,13.01,74.36,12.99,1012.72,0.16,0.003854,97.36,99.9
1252,2017-03-18 21:16:36 UTC,1253,12.98,74.55,0.24,1012.67,0.15,3.3e-05,97.21,99.9
1253,2017-03-18 21:27:01 UTC,1254,12.97,74.74,12.92,1012.59,0.15,0.001891,97.06,99.9
1254,2017-03-18 21:47:22 UTC,1255,12.82,75.09,0.24,1012.61,0.16,6.8e-05,96.9,99.9
1255,2017-03-18 21:57:51 UTC,1256,12.82,75.37,12.79,1012.45,0.15,0.001805,96.75,99.9
1256,2017-03-18 22:28:53 UTC,1257,12.46,75.46,12.47,1012.3,0.15,0.00515,96.61,99.9
1257,2017-03-18 22:50:04 UTC,1258,12.52,75.75,12.49,1012.05,0.15,0.003738,96.46,99.9
1258,2017-03-18 22:59:48 UTC,1259,12.67,75.85,12.65,1012.06,0.15,0.001711,96.31,99.9
1259,2017-03-18 23:20:27 UTC,1260,12.82,76.23,12.79,1012.07,0.15,0.003625,96.17,99.9
1260,2017-03-18 23:30:36 UTC,1261,12.82,76.33,0.24,1011.99,0.16,3.4e-05,96.01,99.9
1261,2017-03-18 23:52:08 UTC,1262,12.83,76.75,0.24,1011.99,0.15,7.1e-05,95.86,99.9
1262,2017-03-19 00:01:55 UTC,1263,12.8,76.9,0.24,1012.05,0.15,3.1e-05,95.71,99.9
1263,2017-03-19 00:12:00 UTC,1264,12.85,77.03,12.8,1011.99,0.14,0.001755,95.57,99.9
1264,2017-03-19 00:22:46 UTC,1265,12.83,77.03,0.32,1011.83,0.15,4.8e-05,95.42,99.9
1265,2017-03-19 00:32:37 UTC,1266,12.82,76.9,0.24,1011.72,0.16,3.2e-05,95.26,99.9
1266,2017-03-19 00:53:29 UTC,1267,12.61,76.99,12.6,1011.5,0.15,0.003471,95.11,99.9
1267,2017-03-19 01:03:55 UTC,1268,12.67,77.18,0.24,1011.5,0.16,3.4e-05,94.95,99.9
1268,2017-03-19 02:05:34 UTC,1269,12.65,77.75,12.63,1010.79,0.16,0.010987,94.8,99.9
1269,2017-03-19 02:15:57 UTC,1270,12.65,77.95,12.63,1011.06,0.15,0.001855,94.65,99.9
1270,2017-03-19 02:46:52 UTC,1271,12.73,78.23,0.24,1010.95,0.15,9.9e-05,94.5,99.9
1271,2017-03-19 03:17:56 UTC,1272,12.75,78.43,0.24,1010.51,0.16,0.000103,94.34,99.9
1272,2017-03-19 03:38:25 UTC,1273,12.73,78.52,12.71,1010.27,0.15,0.003561,94.2,99.9
1273,2017-03-19 03:59:01 UTC,1274,12.68,78.8,12.67,1010.16,0.16,0.003398,94.04,99.9
1274,2017-03-19 04:09:18 UTC,1275,12.67,78.8,0.32,1010.09,0.15,4.5e-05,93.89,99.9
1275,2017-03-19 04:50:54 UTC,1276,12.65,79.09,0.24,1009.93,0.15,0.00014,93.74,99.9
1276,2017-03-19 05:11:57 UTC,1277,12.6,79.09,0.24,1009.8,0.16,6.7e-05,93.58,99.9
1277,2017-03-19 05:21:33 UTC,1278,12.59,79.19,12.59,1010.01,0.15,0.001709,93.43,99.9
1278,2017-03-19 05:42:45 UTC,1279,12.64,79.28,12.62,1009.77,0.15,0.003735,93.29,99.9
1279,2017-03-19 06:13:41 UTC,1280,12.48,79.57,12.45,1009.55,0.15,0.005355,93.14,99.9
1280,2017-03-19 06:23:52 UTC,1281,12.53,79.47,182.24,1009.62,0.15,0.024578,93.02,99.9
1281,2017-03-19 06:33:47 UTC,1282,12.56,79.47,320.32,1009.62,0.15,0.042297,92.91,99.9
1282,2017-03-19 06:54:54 UTC,1283,12.82,79.19,732.8,1009.45,0.15,0.206157,92.97,99.89
1283,2017-03-19 07:04:53 UTC,1284,12.87,79.13,881.92,1009.66,0.15,0.11541,92.93,99.89
1284,2017-03-19 07:36:03 UTC,1285,13.13,78.46,1399.04,1009.92,0.16,0.611781,93.38,99.89
1285,2017-03-19 07:45:55 UTC,1286,13.23,78.27,13.19,1010.15,0.16,0.001825,93.22,99.89
1286,2017-03-19 08:16:54 UTC,1287,14.18,76.06,3942.4,1010.27,0.15,1.651638,94.73,99.89
1287,2017-03-19 08:27:36 UTC,1288,14.36,75.33,14.3,1010.1,0.15,0.00206,94.58,99.89
1288,2017-03-19 08:38:00 UTC,1289,14.08,75.67,14.0,1009.84,0.15,0.001932,94.43,99.89
1289,2017-03-19 08:47:53 UTC,1290,14.87,74.41,14.77,1009.77,0.16,0.00205,94.27,99.89
1290,2017-03-19 08:58:20 UTC,1291,15.43,73.97,5680.64,1009.73,0.15,0.813322,94.94,99.89
1291,2017-03-19 09:08:52 UTC,1292,15.68,73.78,15.62,1009.94,0.14,0.002315,94.8,99.89
1292,2017-03-19 09:29:20 UTC,1293,15.09,73.84,4482.56,1009.82,0.15,1.273564,95.92,99.89
1293,2017-03-19 09:40:02 UTC,1294,15.32,73.68,4303.36,1009.64,0.15,0.603414,96.37,99.89
1294,2017-03-19 09:49:56 UTC,1295,15.06,73.84,4144.64,1009.56,0.16,0.554291,96.77,99.89
1295,2017-03-19 10:00:21 UTC,1296,15.62,72.91,6085.12,1009.61,0.16,0.850474,97.46,99.89
1296,2017-03-19 10:10:38 UTC,1297,17.15,71.78,17.0,1009.74,0.15,0.002314,97.31,99.89
1297,2017-03-19 10:32:01 UTC,1298,16.55,71.94,6481.92,1009.57,0.16,1.856189,99.01,99.89
1298,2017-03-19 10:41:27 UTC,1299,16.86,71.59,16.79,1009.72,0.15,0.002046,98.86,99.89
1299,2017-03-19 11:12:58 UTC,1300,16.41,71.17,5068.79,1009.5,0.16,2.110659,99.88,99.88
1300,2017-03-19 11:23:01 UTC,1301,16.17,71.33,16.12,1009.37,0.16,0.00219,99.84,99.88
1301,2017-03-19 11:43:55 UTC,1302,15.43,71.77,15.39,1009.4,0.15,0.004165,99.7,99.88
1302,2017-03-19 12:14:21 UTC,1303,16.42,70.88,5414.4,1009.23,0.16,2.18271,99.88,99.88
1303,2017-03-19 12:25:01 UTC,1304,16.96,69.96,16.86,1009.17,0.15,0.002336,99.85,99.88
1304,2017-03-19 12:55:56 UTC,1305,17.67,68.88,6845.44,1009.19,0.15,2.832378,99.88,99.88
1305,2017-03-19 13:26:54 UTC,1306,17.69,66.77,17.32,1009.08,0.16,0.007251,99.85,99.88
1306,2017-03-19 13:47:27 UTC,1307,18.62,65.78,18.43,1009.65,0.16,0.004861,99.69,99.88
1307,2017-03-19 13:57:49 UTC,1308,26.59,55.95,26.41,1010.68,0.15,0.003559,99.55,99.88
1308,2017-03-19 14:18:40 UTC,1309,27.55,50.98,3276.79,1032.48,0.15,0.907426,99.88,99.88
1309,2017-03-19 14:28:39 UTC,1310,31.08,47.55,30.66,1026.61,0.16,0.004117,99.84,99.88
1310,2017-03-19 14:49:57 UTC,1311,21.94,53.89,21.8,1011.26,0.15,0.006137,99.7,99.88
1311,2017-03-19 15:00:17 UTC,1312,18.75,56.27,18.68,1008.04,0.15,0.002577,99.55,99.88
1312,2017-03-19 15:09:57 UTC,1313,18.17,57.2,5675.52,1008.2,0.15,0.757437,99.88,99.88
1313,2017-03-19 15:30:36 UTC,1314,17.19,59.16,17.12,1008.26,0.15,0.004605,99.85,99.88
1314,2017-03-19 15:51:14 UTC,1315,17.16,59.73,4390.4,1008.35,0.16,1.253977,99.88,99.88
1315,2017-03-19 16:01:54 UTC,1316,16.12,61.08,16.08,1008.31,0.16,0.002329,99.84,99.88
1316,2017-03-19 16:11:51 UTC,1317,16.74,60.47,16.61,1008.24,0.15,0.002322,99.69,99.88
1317,2017-03-19 16:22:31 UTC,1318,16.08,61.56,16.01,1008.1,0.15,0.002395,99.55,99.88
1318,2017-03-19 16:32:36 UTC,1319,15.91,61.94,15.86,1007.85,0.15,0.002129,99.4,99.88
1319,2017-03-19 16:53:48 UTC,1320,15.03,63.22,14.99,1007.93,0.15,0.004115,99.25,99.88
1320,2017-03-19 17:13:51 UTC,1321,14.93,63.51,944.64,1007.9,0.15,0.258836,99.36,99.88
1321,2017-03-19 17:24:22 UTC,1322,14.69,64.14,14.65,1008.17,0.16,0.002158,99.2,99.88
1322,2017-03-19 17:24:26 UTC,1323,14.69,64.14,489.6,1008.17,0.15,0.00043,99.05,99.88
1323,2017-03-19 17:34:45 UTC,1324,14.58,64.53,14.52,1008.18,0.15,0.002078,98.91,99.88
1324,2017-03-19 17:55:39 UTC,1325,14.32,65.19,14.26,1008.11,0.16,0.004199,98.75,99.88
1325,2017-03-19 18:26:38 UTC,1326,14.17,65.93,53.8,1008.27,0.15,0.021779,98.62,99.88
1326,2017-03-19 18:36:41 UTC,1327,13.95,66.02,0.88,1008.5,0.16,0.000125,98.46,99.88
1327,2017-03-19 18:46:42 UTC,1328,13.91,66.31,13.85,1008.48,0.15,0.001874,98.31,99.88
1328,2017-03-19 19:07:31 UTC,1329,13.67,66.66,13.63,1008.75,0.16,0.003881,98.16,99.88
1329,2017-03-19 19:17:49 UTC,1330,13.15,67.2,0.4,1008.75,0.16,5.3e-05,98.0,99.88
1330,2017-03-19 19:39:11 UTC,1331,13.04,67.87,0.32,1008.89,0.16,9.3e-05,97.84,99.88
1331,2017-03-19 19:48:39 UTC,1332,13.04,68.15,13.0,1008.89,0.15,0.001646,97.69,99.88
1332,2017-03-19 20:09:58 UTC,1333,13.11,68.53,13.06,1008.95,0.15,0.00373,97.54,99.88
1333,2017-03-19 20:20:08 UTC,1334,12.93,68.92,12.88,1009.01,0.15,0.001691,97.4,99.88
1334,2017-03-19 20:40:53 UTC,1335,12.97,69.3,12.89,1008.82,0.16,0.003629,97.24,99.88
1335,2017-03-19 21:11:26 UTC,1336,12.8,69.74,12.75,1008.89,0.15,0.005216,97.09,99.88
1336,2017-03-19 21:42:51 UTC,1337,12.56,70.5,0.24,1008.98,0.15,0.000102,96.94,99.88
1337,2017-03-19 21:52:29 UTC,1338,12.56,70.69,12.52,1008.94,0.16,0.001645,96.79,99.88
1338,2017-03-19 22:13:32 UTC,1339,12.28,71.04,0.24,1008.82,0.16,7.1e-05,96.63,99.88
1339,2017-03-19 22:23:27 UTC,1340,12.41,71.08,0.24,1008.74,0.16,3.3e-05,96.47,99.88
1340,2017-03-19 22:33:48 UTC,1341,12.44,71.17,0.24,1008.66,0.15,3.2e-05,96.32,99.88
1341,2017-03-19 22:44:14 UTC,1343,12.54,71.36,0.32,1008.59,0.16,4.5e-05,96.16,99.88
1342,2017-03-19 22:45:01 UTC,1342,12.54,71.36,12.49,1008.67,0.15,0.000135,96.01,99.88
1343,2017-03-19 22:55:00 UTC,1344,12.28,71.61,0.32,1008.54,0.15,4.4e-05,95.86,99.88
1344,2017-03-19 23:04:59 UTC,1345,12.39,71.74,0.32,1008.4,0.16,4.3e-05,95.7,99.88
1345,2017-03-19 23:15:59 UTC,1346,12.46,72.03,0.32,1008.42,0.15,4.9e-05,95.55,99.88
1346,2017-03-19 23:25:39 UTC,1347,12.49,72.13,0.24,1008.46,0.15,3e-05,95.4,99.88
1347,2017-03-19 23:35:56 UTC,1348,12.54,72.22,12.5,1008.51,0.15,0.001654,95.25,99.88
1348,2017-03-19 23:57:10 UTC,1349,12.49,72.6,12.47,1008.28,0.15,0.003751,95.1,99.88
1349,2017-03-20 00:27:27 UTC,1350,12.44,73.08,12.43,1008.07,0.16,0.00529,94.95,99.88
1350,2017-03-20 00:37:50 UTC,1351,12.42,73.18,12.37,1008.02,0.15,0.001699,94.8,99.88
1351,2017-03-20 01:08:36 UTC,1352,12.01,73.52,0.24,1007.85,0.15,0.000103,94.65,99.88
1352,2017-03-20 01:29:17 UTC,1354,11.55,73.96,11.54,1007.91,0.15,0.003277,94.5,99.88
1353,2017-03-20 01:29:19 UTC,1353,11.55,73.96,0.24,1007.91,0.14,0.0,94.36,99.88
1354,2017-03-20 02:10:45 UTC,1355,11.22,74.92,11.17,1007.14,0.16,0.006507,94.21,99.88
1355,2017-03-20 02:31:28 UTC,1356,11.09,75.26,11.06,1006.97,0.16,0.002945,94.05,99.88
1356,2017-03-20 02:41:56 UTC,1357,11.03,75.64,0.24,1006.85,0.15,3.4e-05,93.9,99.88
1357,2017-03-20 02:51:46 UTC,1358,11.04,75.83,0.24,1006.69,0.15,3.1e-05,93.75,99.88
1358,2017-03-20 03:02:33 UTC,1359,10.99,76.02,10.95,1006.58,0.15,0.001645,93.6,99.88
1359,2017-03-20 03:12:44 UTC,1360,11.01,76.31,0.24,1006.53,0.15,3.4e-05,93.45,99.88
1360,2017-03-20 03:33:39 UTC,1361,10.98,76.78,10.93,1006.67,0.16,0.003168,93.3,99.88
1361,2017-03-20 03:43:27 UTC,1363,10.85,76.97,10.81,1006.47,0.16,0.001472,93.14,99.88
1362,2017-03-20 03:43:29 UTC,1362,10.85,76.97,0.24,1006.47,0.15,0.0,92.99,99.88
1363,2017-03-20 03:53:44 UTC,1364,10.77,77.16,10.74,1006.5,0.15,0.001549,92.84,99.88
1364,2017-03-20 04:14:56 UTC,1365,10.73,77.64,10.67,1005.94,0.15,0.002958,92.69,99.88
1365,2017-03-20 04:45:56 UTC,1366,10.73,78.4,0.24,1005.92,0.16,0.000103,92.53,99.88
1366,2017-03-20 05:47:24 UTC,1367,10.95,79.83,10.92,1005.59,0.16,0.00899,92.38,99.88
1367,2017-03-20 05:57:41 UTC,1368,10.98,79.83,13.48,1005.53,0.15,0.001867,92.23,99.88
1368,2017-03-20 06:18:51 UTC,1369,11.03,80.12,55.32,1005.39,0.16,0.015903,92.09,99.88
1369,2017-03-20 06:28:52 UTC,1370,11.04,80.31,11.0,1005.5,0.15,0.001468,91.94,99.88
1370,2017-03-20 06:50:10 UTC,1371,11.16,80.49,11.16,1005.4,0.15,0.003302,91.79,99.88
1371,2017-03-20 07:21:08 UTC,1372,11.14,80.88,519.03,1005.11,0.15,0.22482,91.87,99.88
1372,2017-03-20 07:30:40 UTC,1373,11.25,80.92,527.36,1005.04,0.15,0.06849,91.79,99.88
1373,2017-03-20 07:40:55 UTC,1374,11.36,81.01,11.32,1004.92,0.15,0.001617,91.64,99.88
1374,2017-03-20 07:51:23 UTC,1375,11.4,81.2,1129.6,1005.0,0.15,0.157983,91.65,99.88
1375,2017-03-20 08:22:42 UTC,1376,11.84,81.43,11.8,1004.81,0.15,0.005193,91.5,99.88
1376,2017-03-20 08:43:00 UTC,1377,12.72,80.9,12.66,1004.52,0.16,0.003458,91.35,99.88
1377,2017-03-20 08:53:41 UTC,1378,13.19,80.56,13.12,1004.46,0.16,0.001826,91.19,99.88
1378,2017-03-20 09:04:02 UTC,1379,13.05,81.04,13.03,1004.58,0.15,0.001815,91.04,99.88
1379,2017-03-20 09:35:05 UTC,1380,12.98,81.42,1611.52,1004.27,0.15,0.701526,91.59,99.87
1380,2017-03-20 09:45:08 UTC,1381,13.67,80.6,13.58,1004.4,0.15,0.001764,91.44,99.87
1381,2017-03-20 10:05:31 UTC,1382,13.41,81.08,3356.16,1003.98,0.15,0.910252,92.2,99.87
1382,2017-03-20 10:15:46 UTC,1383,13.41,80.98,2115.84,1004.03,0.16,0.291494,92.33,99.87
1383,2017-03-20 10:36:17 UTC,1384,13.76,80.7,3392.0,1003.91,0.15,0.915546,93.1,99.87
1384,2017-03-20 10:47:03 UTC,1385,13.15,81.23,13.14,1003.9,0.15,0.001956,92.95,99.87
1385,2017-03-20 11:07:15 UTC,1386,13.56,80.79,13.55,1004.09,0.16,0.003615,92.8,99.87
1386,2017-03-20 11:48:56 UTC,1387,14.22,79.98,14.06,1003.99,0.15,0.007895,92.65,99.87
1387,2017-03-20 12:09:34 UTC,1389,18.22,75.44,17.93,1003.75,0.15,0.005175,92.51,99.87
1388,2017-03-20 12:09:36 UTC,1388,18.22,75.44,10337.28,1003.75,0.14,0.004709,92.37,99.87
1389,2017-03-20 12:29:54 UTC,1390,15.94,76.69,3591.68,1003.39,0.15,1.017996,93.24,99.87
1390,2017-03-20 12:41:01 UTC,1391,15.55,76.26,15.48,1002.91,0.15,0.002348,93.09,99.87
1391,2017-03-20 13:11:41 UTC,1392,13.71,76.87,1236.48,1002.98,0.15,0.507933,93.45,99.87
1392,2017-03-20 13:32:04 UTC,1393,13.27,76.75,13.17,1002.89,0.15,0.003748,93.31,99.87
1393,2017-03-20 13:42:24 UTC,1394,13.48,76.69,2424.32,1002.81,0.15,0.322488,93.48,99.87
1394,2017-03-20 13:52:37 UTC,1395,13.31,77.03,1635.84,1002.48,0.15,0.222913,93.55,99.87
1395,2017-03-20 14:02:50 UTC,1396,13.12,77.22,13.08,1002.69,0.16,0.001854,93.39,99.87
1396,2017-03-20 14:13:16 UTC,1397,12.93,77.41,12.87,1002.66,0.15,0.001733,93.24,99.87
1397,2017-03-20 14:23:45 UTC,1398,12.12,77.81,12.13,1002.74,0.16,0.001735,93.09,99.87
1398,2017-03-20 14:54:42 UTC,1399,11.63,78.82,1132.8,1002.72,0.16,0.462278,93.39,99.87
1399,2017-03-20 14:55:29 UTC,1400,11.54,78.82,842.24,1002.95,0.15,0.008993,93.25,99.87
1400,2017-03-20 15:25:22 UTC,1401,12.94,77.41,12.7,1003.47,0.15,0.005208,93.1,99.87
1401,2017-03-20 15:35:42 UTC,1402,12.48,77.85,4812.79,1003.29,0.16,0.701163,93.64,99.86
1402,2017-03-20 15:46:01 UTC,1403,14.53,75.33,14.24,1004.13,0.14,0.001983,93.51,99.86
1403,2017-03-20 15:56:25 UTC,1404,17.66,70.61,41922.55,1007.23,0.16,5.944676,99.29,99.86
1404,2017-03-20 16:06:28 UTC,1405,15.1,74.41,16240.64,1003.86,0.15,2.154965,99.86,99.86
1405,2017-03-20 16:16:49 UTC,1406,13.61,75.54,5404.16,1003.5,0.14,0.725252,99.86,99.86
1406,2017-03-20 16:27:50 UTC,1407,12.75,76.7,1611.52,1003.44,0.15,0.243909,99.86,99.86
1407,2017-03-20 16:37:33 UTC,1408,12.03,77.53,1037.43,1003.46,0.15,0.13127,99.86,99.86
1408,2017-03-20 16:58:33 UTC,1409,11.45,78.25,400.32,1003.63,0.15,0.118575,99.86,99.86
1409,2017-03-20 17:08:24 UTC,1410,10.73,78.59,242.72,1003.71,0.15,0.032455,99.83,99.86
1410,2017-03-20 17:39:43 UTC,1411,10.23,79.22,323.84,1003.83,0.15,0.131162,99.81,99.86
1411,2017-03-20 17:49:47 UTC,1412,10.5,79.41,10.41,1004.1,0.15,0.001425,99.66,99.86
1412,2017-03-20 18:00:01 UTC,1413,10.48,79.51,10.39,1004.05,0.15,0.001448,99.52,99.86
1413,2017-03-20 18:11:26 UTC,1414,10.42,79.41,10.34,1004.21,0.15,0.001579,99.37,99.86
1414,2017-03-20 18:41:25 UTC,1415,9.57,79.65,9.5,1004.4,0.16,0.003906,99.21,99.86
1415,2017-03-20 19:12:35 UTC,1416,9.33,79.71,0.16,1004.71,0.16,6.6e-05,99.05,99.86
1416,2017-03-20 19:43:51 UTC,1417,9.13,79.8,0.08,1005.08,0.16,3.4e-05,98.89,99.86
1417,2017-03-20 19:53:42 UTC,1418,9.09,79.9,9.03,1005.19,0.15,0.001181,98.74,99.86
1418,2017-03-20 20:14:52 UTC,1419,8.74,79.96,8.68,1005.42,0.16,0.00242,98.59,99.86
1419,2017-03-20 20:24:36 UTC,1420,8.56,79.96,8.51,1005.39,0.16,0.001083,98.43,99.86
1420,2017-03-20 20:45:19 UTC,1421,8.61,79.86,0.08,1005.52,0.16,2.2e-05,98.27,99.86
1421,2017-03-20 21:17:01 UTC,1422,8.09,79.63,8.05,1005.72,0.16,0.003284,98.11,99.86
1422,2017-03-20 21:26:56 UTC,1423,8.04,79.63,0.16,1005.76,0.16,2e-05,97.95,99.86
1423,2017-03-20 21:47:40 UTC,1424,8.08,79.63,0.16,1005.96,0.15,4.3e-05,97.8,99.86
1424,2017-03-20 21:57:55 UTC,1425,7.93,79.63,0.16,1006.09,0.16,2.1e-05,97.64,99.86
1425,2017-03-20 22:48:58 UTC,1426,7.38,79.4,0.16,1006.13,0.16,0.00011,97.48,99.86
1426,2017-03-20 22:59:38 UTC,1427,7.35,79.49,0.16,1006.31,0.15,2.3e-05,97.33,99.86
1427,2017-03-20 23:09:37 UTC,1428,7.33,79.49,0.16,1006.36,0.15,2.2e-05,97.18,99.86
1428,2017-03-20 23:30:32 UTC,1429,7.21,79.49,0.16,1006.38,0.16,4.6e-05,97.02,99.86
1429,2017-03-20 23:41:01 UTC,1430,7.29,79.59,7.23,1006.5,0.16,0.000985,96.86,99.86
1430,2017-03-21 00:01:40 UTC,1431,7.35,79.88,7.29,1006.36,0.16,0.002067,96.7,99.86
1431,2017-03-21 00:32:35 UTC,1432,6.96,79.93,0.16,1006.46,0.16,6.4e-05,96.54,99.86
1432,2017-03-21 00:42:35 UTC,1433,6.97,79.93,6.9,1006.43,0.16,0.000895,96.38,99.86
1433,2017-03-21 01:03:22 UTC,1434,6.97,80.02,6.9,1006.33,0.15,0.001864,96.24,99.86
1434,2017-03-21 01:13:33 UTC,1435,7.07,80.35,0.16,1006.24,0.15,2.3e-05,96.09,99.86
1435,2017-03-21 01:34:42 UTC,1436,7.13,80.26,0.16,1006.52,0.16,4.7e-05,95.93,99.86
1436,2017-03-21 02:15:38 UTC,1437,7.18,80.45,0.16,1006.62,0.16,8.5e-05,95.77,99.86
1437,2017-03-21 02:46:46 UTC,1438,7.21,80.45,0.16,1006.91,0.15,6.4e-05,95.62,99.86
1438,2017-03-21 02:56:53 UTC,1439,7.18,80.45,7.08,1007.39,0.15,0.000981,95.47,99.86
1439,2017-03-21 03:06:56 UTC,1440,7.07,80.35,0.16,1007.19,0.15,2.2e-05,95.32,99.86
1440,2017-03-21 03:17:58 UTC,1441,6.76,80.31,6.68,1007.23,0.15,0.000981,95.17,99.86
